ID Race,Race,ID State,State,ID Year,Year,Household Income by Race,Household Income by Race Moe,Slug State
0,Total,04000US18,Indiana,2015,2015,50532,387,indiana
0,Total,04000US19,Iowa,2015,2015,54736,787,iowa
0,Total,04000US20,Kansas,2015,2015,53906,872,kansas
0,Total,04000US21,Kentucky,2015,2015,45215,470,kentucky
0,Total,04000US22,Louisiana,2015,2015,45727,670,louisiana
0,Total,04000US23,Maine,2015,2015,51494,854,maine
0,Total,04000US24,Maryland,2015,2015,75847,591,maryland
0,Total,04000US25,Massachusetts,2015,2015,70628,620,massachusetts
0,Total,04000US26,Michigan,2015,2015,51084,244,michigan
0,Total,04000US27,Minnesota,2015,2015,63488,669,minnesota
0,Total,04000US28,Mississippi,2015,2015,40593,543,mississippi
0,Total,04000US29,Missouri,2015,2015,50238,415,missouri
0,Total,04000US30,Montana,2015,2015,49509,1410,montana
0,Total,04000US31,Nebraska,2015,2015,54996,830,nebraska
0,Total,04000US32,Nevada,2015,2015,52431,978,nevada
0,Total,04000US33,New Hampshire,2015,2015,70303,1254,new-hampshire
0,Total,04000US34,New Jersey,2015,2015,72222,610,new-jersey
0,Total,04000US35,New Mexico,2015,2015,45382,870,new-mexico
0,Total,04000US36,New York,2015,2015,60850,306,new-york
0,Total,04000US37,North Carolina,2015,2015,47830,521,north-carolina
0,Total,04000US38,North Dakota,2015,2015,60557,1661,north-dakota
0,Total,04000US39,Ohio,2015,2015,51075,233,ohio
0,Total,04000US40,Oklahoma,2015,2015,48568,514,oklahoma
0,Total,04000US41,Oregon,2015,2015,54148,912,oregon
0,Total,04000US42,Pennsylvania,2015,2015,55702,377,pennsylvania
0,Total,04000US44,Rhode Island,2015,2015,58073,2421,rhode-island
0,Total,04000US45,South Carolina,2015,2015,47238,547,south-carolina
0,Total,04000US46,South Dakota,2015,2015,53017,1096,south-dakota
0,Total,04000US47,Tennessee,2015,2015,47275,489,tennessee
0,Total,04000US48,Texas,2015,2015,55653,314,texas
0,Total,04000US49,Utah,2015,2015,62912,1223,utah
0,Total,04000US50,Vermont,2015,2015,56990,1325,vermont
0,Total,04000US51,Virginia,2015,2015,66262,541,virginia
0,Total,04000US53,Washington,2015,2015,64129,794,washington
0,Total,04000US54,West Virginia,2015,2015,42019,793,west-virginia
0,Total,04000US55,Wisconsin,2015,2015,55638,427,wisconsin
0,Total,04000US56,Wyoming,2015,2015,60214,1582,wyoming
0,Total,04000US72,Puerto Rico,2015,2015,18626,332,puerto-rico
1,White,04000US01,Alabama,2015,2015,51401,639,alabama
1,White,04000US02,Alaska,2015,2015,81159,2437,alaska
1,White,04000US04,Arizona,2015,2015,53701,732,arizona
1,White,04000US05,Arkansas,2015,2015,46049,614,arkansas
1,White,04000US06,California,2015,2015,67191,324,california
1,White,04000US08,Colorado,2015,2015,66004,627,colorado
1,White,04000US09,Connecticut,2015,2015,77506,1317,connecticut
1,White,04000US10,Delaware,2015,2015,63708,2234,delaware
1,White,04000US11,District of Columbia,2015,2015,120405,3758,district-of-columbia
1,White,04000US12,Florida,2015,2015,51597,246,florida
1,White,04000US13,Georgia,2015,2015,58791,852,georgia
1,White,04000US15,Hawaii,2015,2015,71548,1998,hawaii
1,White,04000US16,Idaho,2015,2015,48534,1143,idaho
1,White,04000US17,Illinois,2015,2015,64571,606,illinois
1,White,04000US18,Indiana,2015,2015,52659,600,indiana
1,White,04000US19,Iowa,2015,2015,56094,670,iowa
1,White,04000US20,Kansas,2015,2015,56234,730,kansas
1,White,04000US21,Kentucky,2015,2015,46810,514,kentucky
1,White,04000US22,Louisiana,2015,2015,56093,955,louisiana
1,White,04000US23,Maine,2015,2015,52056,944,maine
1,White,04000US24,Maryland,2015,2015,84384,1396,maryland
1,White,04000US25,Massachusetts,2015,2015,75416,785,massachusetts
1,White,04000US26,Michigan,2015,2015,54775,463,michigan
1,White,04000US27,Minnesota,2015,2015,66413,459,minnesota
1,White,04000US28,Mississippi,2015,2015,50475,822,mississippi
1,White,04000US29,Missouri,2015,2015,52508,562,missouri
1,White,04000US30,Montana,2015,2015,50620,993,montana
1,White,04000US31,Nebraska,2015,2015,57274,864,nebraska
1,White,04000US32,Nevada,2015,2015,56021,928,nevada
1,White,04000US33,New Hampshire,2015,2015,70401,1221,new-hampshire
1,White,04000US34,New Jersey,2015,2015,79010,1194,new-jersey
1,White,04000US35,New Mexico,2015,2015,48149,1164,new-mexico
1,White,04000US36,New York,2015,2015,68215,618,new-york
1,White,04000US37,North Carolina,2015,2015,53273,653,north-carolina
1,White,04000US38,North Dakota,2015,2015,62449,1832,north-dakota
1,White,04000US39,Ohio,2015,2015,55162,335,ohio
1,White,04000US40,Oklahoma,2015,2015,51379,384,oklahoma
1,White,04000US41,Oregon,2015,2015,54729,920,oregon
1,White,04000US42,Pennsylvania,2015,2015,59481,593,pennsylvania
1,White,04000US44,Rhode Island,2015,2015,62305,1959,rhode-island
1,White,04000US45,South Carolina,2015,2015,54998,840,south-carolina
1,White,04000US46,South Dakota,2015,2015,55910,1100,south-dakota
1,White,04000US47,Tennessee,2015,2015,50489,455,tennessee
1,White,04000US48,Texas,2015,2015,58937,510,texas
1,White,04000US49,Utah,2015,2015,65367,874,utah
1,White,04000US50,Vermont,2015,2015,57945,1537,vermont
1,White,04000US51,Virginia,2015,2015,71126,568,virginia
1,White,04000US53,Washington,2015,2015,65420,639,washington
1,White,04000US54,West Virginia,2015,2015,42337,878,west-virginia
1,White,04000US55,Wisconsin,2015,2015,58232,589,wisconsin
1,White,04000US56,Wyoming,2015,2015,60825,1386,wyoming
1,White,04000US72,Puerto Rico,2015,2015,19642,474,puerto-rico
2,Black,04000US01,Alabama,2015,2015,29854,982,alabama
2,Black,04000US02,Alaska,2015,2015,52562,4837,alaska
2,Black,04000US04,Arizona,2015,2015,39771,2316,arizona
2,Black,04000US05,Arkansas,2015,2015,27256,1435,arkansas
2,Black,04000US06,California,2015,2015,45217,1096,california
2,Black,04000US08,Colorado,2015,2015,45793,3845,colorado
2,Black,04000US09,Connecticut,2015,2015,44418,2534,connecticut
2,Black,04000US10,Delaware,2015,2015,47189,4610,delaware
2,Black,04000US11,District of Columbia,2015,2015,41522,1738,district-of-columbia
2,Black,04000US12,Florida,2015,2015,35936,595,florida
2,Black,04000US13,Georgia,2015,2015,37855,1008,georgia
2,Black,04000US15,Hawaii,2015,2015,69448,20094,hawaii
2,Black,04000US16,Idaho,2015,2015,40278,26119,idaho
2,Black,04000US17,Illinois,2015,2015,33950,1296,illinois
2,Black,04000US18,Indiana,2015,2015,31639,945,indiana
2,Black,04000US19,Iowa,2015,2015,28425,4637,iowa
2,Black,04000US20,Kansas,2015,2015,35350,3446,kansas
2,Black,04000US21,Kentucky,2015,2015,30982,1522,kentucky
2,Black,04000US22,Louisiana,2015,2015,27537,924,louisiana
2,Black,04000US23,Maine,2015,2015,27137,13335,maine
2,Black,04000US24,Maryland,2015,2015,60618,926,maryland
2,Black,04000US25,Massachusetts,2015,2015,41732,1627,massachusetts
2,Black,04000US26,Michigan,2015,2015,31099,633,michigan
2,Black,04000US27,Minnesota,2015,2015,30306,1830,minnesota
2,Black,04000US28,Mississippi,2015,2015,26818,736,mississippi
2,Black,04000US29,Missouri,2015,2015,33501,1903,missouri
2,Black,04000US30,Montana,2015,2015,55809,17109,montana
2,Black,04000US31,Nebraska,2015,2015,32019,3266,nebraska
2,Black,04000US32,Nevada,2015,2015,36981,2912,nevada
2,Black,04000US33,New Hampshire,2015,2015,36821,15613,new-hampshire
2,Black,04000US34,New Jersey,2015,2015,47268,1443,new-jersey
2,Black,04000US35,New Mexico,2015,2015,32490,10918,new-mexico
2,Black,04000US36,New York,2015,2015,42652,1253,new-york
2,Black,04000US37,North Carolina,2015,2015,32884,857,north-carolina
2,Black,04000US38,North Dakota,2015,2015,31456,7614,north-dakota
2,Black,04000US39,Ohio,2015,2015,29608,750,ohio
2,Black,04000US40,Oklahoma,2015,2015,31438,1551,oklahoma
2,Black,04000US41,Oregon,2015,2015,31833,4876,oregon
2,Black,04000US42,Pennsylvania,2015,2015,33487,959,pennsylvania
2,Black,04000US44,Rhode Island,2015,2015,36719,4817,rhode-island
2,Black,04000US45,South Carolina,2015,2015,31230,688,south-carolina
2,Black,04000US46,South Dakota,2015,2015,22399,10020,south-dakota
2,Black,04000US47,Tennessee,2015,2015,34462,1346,tennessee
2,Black,04000US48,Texas,2015,2015,40812,534,texas
2,Black,04000US49,Utah,2015,2015,40590,9257,utah
2,Black,04000US50,Vermont,2015,2015,40201,9333,vermont
2,Black,04000US51,Virginia,2015,2015,44480,1245,virginia
2,Black,04000US53,Washington,2015,2015,45866,3379,washington
2,Black,04000US54,West Virginia,2015,2015,31740,5495,west-virginia
2,Black,04000US55,Wisconsin,2015,2015,29223,1589,wisconsin
2,Black,04000US56,Wyoming,2015,2015,41471,10594,wyoming
2,Black,04000US72,Puerto Rico,2015,2015,18045,1185,puerto-rico
3,Native American,04000US01,Alabama,2015,2015,52884,15123,alabama
3,Native American,04000US02,Alaska,2015,2015,45090,3425,alaska
3,Native American,04000US04,Arizona,2015,2015,33700,2988,arizona
3,Native American,04000US05,Arkansas,2015,2015,37907,14256,arkansas
3,Native American,04000US06,California,2015,2015,48478,3282,california
3,Native American,04000US08,Colorado,2015,2015,36889,3718,colorado
3,Native American,04000US09,Connecticut,2015,2015,43471,14836,connecticut
3,Native American,04000US10,Delaware,2015,2015,33632,17795,delaware
3,Native American,04000US12,Florida,2015,2015,44156,7358,florida
3,Native American,04000US13,Georgia,2015,2015,38128,6915,georgia
3,Native American,04000US15,Hawaii,2015,2015,79737,10528,hawaii
3,Native American,04000US16,Idaho,2015,2015,35243,7488,idaho
3,Native American,04000US17,Illinois,2015,2015,39622,6639,illinois
3,Native American,04000US18,Indiana,2015,2015,42040,8887,indiana
3,Native American,04000US19,Iowa,2015,2015,34174,18265,iowa
3,Native American,04000US20,Kansas,2015,2015,45561,11807,kansas
3,Native American,04000US21,Kentucky,2015,2015,26881,15779,kentucky
3,Native American,04000US22,Louisiana,2015,2015,33642,10915,louisiana
3,Native American,04000US23,Maine,2015,2015,30106,6415,maine
3,Native American,04000US24,Maryland,2015,2015,65715,11729,maryland
3,Native American,04000US25,Massachusetts,2015,2015,35972,12429,massachusetts
3,Native American,04000US26,Michigan,2015,2015,40442,4087,michigan
3,Native American,04000US27,Minnesota,2015,2015,36863,4238,minnesota
3,Native American,04000US28,Mississippi,2015,2015,27415,9503,mississippi
3,Native American,04000US29,Missouri,2015,2015,41473,9758,missouri
3,Native American,04000US30,Montana,2015,2015,27158,3661,montana
3,Native American,04000US31,Nebraska,2015,2015,25605,9143,nebraska
3,Native American,04000US32,Nevada,2015,2015,41970,4933,nevada
3,Native American,04000US33,New Hampshire,2015,2015,56458,46438,new-hampshire
3,Native American,04000US34,New Jersey,2015,2015,36298,27623,new-jersey
3,Native American,04000US35,New Mexico,2015,2015,30036,1782,new-mexico
3,Native American,04000US36,New York,2015,2015,38987,4114,new-york
3,Native American,04000US37,North Carolina,2015,2015,35521,3008,north-carolina
3,Native American,04000US38,North Dakota,2015,2015,31767,8820,north-dakota
3,Native American,04000US39,Ohio,2015,2015,29861,10499,ohio
3,Native American,04000US40,Oklahoma,2015,2015,39818,2179,oklahoma
3,Native American,04000US41,Oregon,2015,2015,34341,4931,oregon
3,Native American,04000US42,Pennsylvania,2015,2015,34401,6021,pennsylvania
3,Native American,04000US44,Rhode Island,2015,2015,26823,13098,rhode-island
3,Native American,04000US45,South Carolina,2015,2015,40133,10340,south-carolina
3,Native American,04000US46,South Dakota,2015,2015,28726,5155,south-dakota
3,Native American,04000US47,Tennessee,2015,2015,41181,11320,tennessee
3,Native American,04000US48,Texas,2015,2015,50884,4099,texas
3,Native American,04000US49,Utah,2015,2015,39861,3405,utah
3,Native American,04000US50,Vermont,2015,2015,46109,11758,vermont
3,Native American,04000US51,Virginia,2015,2015,54594,7995,virginia
3,Native American,04000US53,Washington,2015,2015,39537,3670,washington
3,Native American,04000US54,West Virginia,2015,2015,41432,32428,west-virginia
3,Native American,04000US55,Wisconsin,2015,2015,32727,2876,wisconsin
3,Native American,04000US56,Wyoming,2015,2015,47614,11640,wyoming
3,Native American,04000US72,Puerto Rico,2015,2015,19668,5022,puerto-rico
4,Asian,04000US01,Alabama,2015,2015,51846,3992,alabama
4,Asian,04000US02,Alaska,2015,2015,67405,6854,alaska
4,Asian,04000US04,Arizona,2015,2015,70456,4626,arizona
4,Asian,04000US05,Arkansas,2015,2015,67547,10030,arkansas
4,Asian,04000US06,California,2015,2015,83385,1419,california
4,Asian,04000US08,Colorado,2015,2015,70487,4935,colorado
4,Asian,04000US09,Connecticut,2015,2015,90894,4848,connecticut
4,Asian,04000US10,Delaware,2015,2015,100236,10444,delaware
4,Asian,04000US11,District of Columbia,2015,2015,93877,18408,district-of-columbia
4,Asian,04000US12,Florida,2015,2015,62794,2822,florida
4,Asian,04000US13,Georgia,2015,2015,72924,3504,georgia
4,Asian,04000US15,Hawaii,2015,2015,76164,2518,hawaii
4,Asian,04000US16,Idaho,2015,2015,65246,10871,idaho
4,Asian,04000US17,Illinois,2015,2015,80076,2936,illinois
4,Asian,04000US18,Indiana,2015,2015,60765,2970,indiana
4,Asian,04000US19,Iowa,2015,2015,51202,5586,iowa
4,Asian,04000US20,Kansas,2015,2015,61296,9512,kansas
4,Asian,04000US21,Kentucky,2015,2015,64621,4595,kentucky
4,Asian,04000US22,Louisiana,2015,2015,58847,8073,louisiana
4,Asian,04000US23,Maine,2015,2015,50562,32786,maine
4,Asian,04000US24,Maryland,2015,2015,96429,4443,maryland
4,Asian,04000US25,Massachusetts,2015,2015,81537,3443,massachusetts
4,Asian,04000US26,Michigan,2015,2015,75933,6383,michigan
4,Asian,04000US27,Minnesota,2015,2015,72344,3917,minnesota
4,Asian,04000US28,Mississippi,2015,2015,53217,7691,mississippi
4,Asian,04000US29,Missouri,2015,2015,61891,5629,missouri
4,Asian,04000US30,Montana,2015,2015,56672,15332,montana
4,Asian,04000US31,Nebraska,2015,2015,45737,8932,nebraska
4,Asian,04000US32,Nevada,2015,2015,60906,1994,nevada
4,Asian,04000US33,New Hampshire,2015,2015,82396,14906,new-hampshire
4,Asian,04000US34,New Jersey,2015,2015,108504,4000,new-jersey
4,Asian,04000US35,New Mexico,2015,2015,60142,17480,new-mexico
4,Asian,04000US36,New York,2015,2015,66482,1794,new-york
4,Asian,04000US37,North Carolina,2015,2015,75558,3393,north-carolina
4,Asian,04000US38,North Dakota,2015,2015,76864,40941,north-dakota
4,Asian,04000US39,Ohio,2015,2015,65057,3291,ohio
4,Asian,04000US40,Oklahoma,2015,2015,56043,8536,oklahoma
4,Asian,04000US41,Oregon,2015,2015,71726,6165,oregon
4,Asian,04000US42,Pennsylvania,2015,2015,63643,3210,pennsylvania
4,Asian,04000US44,Rhode Island,2015,2015,56516,21751,rhode-island
4,Asian,04000US45,South Carolina,2015,2015,58443,9350,south-carolina
4,Asian,04000US46,South Dakota,2015,2015,48917,16384,south-dakota
4,Asian,04000US47,Tennessee,2015,2015,65072,4563,tennessee
4,Asian,04000US48,Texas,2015,2015,78121,3202,texas
4,Asian,04000US49,Utah,2015,2015,62367,9220,utah
4,Asian,04000US50,Vermont,2015,2015,50374,31359,vermont
4,Asian,04000US51,Virginia,2015,2015,92071,3919,virginia
4,Asian,04000US53,Washington,2015,2015,85352,3218,washington
4,Asian,04000US54,West Virginia,2015,2015,76286,31181,west-virginia
4,Asian,04000US55,Wisconsin,2015,2015,60474,5163,wisconsin
4,Asian,04000US56,Wyoming,2015,2015,70453,42530,wyoming
4,Asian,04000US72,Puerto Rico,2015,2015,14081,5291,puerto-rico
5,Pacific Islander,04000US01,Alabama,2015,2015,50138,30552,alabama
5,Pacific Islander,04000US02,Alaska,2015,2015,60263,50690,alaska
5,Pacific Islander,04000US04,Arizona,2015,2015,58323,5202,arizona
5,Pacific Islander,04000US05,Arkansas,2015,2015,47635,32295,arkansas
5,Pacific Islander,04000US06,California,2015,2015,62465,3989,california
5,Pacific Islander,04000US08,Colorado,2015,2015,55877,19612,colorado
5,Pacific Islander,04000US12,Florida,2015,2015,49693,25550,florida
5,Pacific Islander,04000US15,Hawaii,2015,2015,62331,4965,hawaii
5,Pacific Islander,04000US17,Illinois,2015,2015,37099,24770,illinois
5,Pacific Islander,04000US18,Indiana,2015,2015,41615,17353,indiana
5,Pacific Islander,04000US19,Iowa,2015,2015,47488,20453,iowa
5,Pacific Islander,04000US20,Kansas,2015,2015,55885,54578,kansas
5,Pacific Islander,04000US21,Kentucky,2015,2015,47043,19347,kentucky
5,Pacific Islander,04000US24,Maryland,2015,2015,83981,34987,maryland
5,Pacific Islander,04000US26,Michigan,2015,2015,57937,15999,michigan
5,Pacific Islander,04000US27,Minnesota,2015,2015,70000,45648,minnesota
5,Pacific Islander,04000US28,Mississippi,2015,2015,2499,,mississippi
5,Pacific Islander,04000US29,Missouri,2015,2015,30225,12655,missouri
5,Pacific Islander,04000US31,Nebraska,2015,2015,22546,9165,nebraska
5,Pacific Islander,04000US32,Nevada,2015,2015,55500,15094,nevada
5,Pacific Islander,04000US34,New Jersey,2015,2015,83664,57498,new-jersey
5,Pacific Islander,04000US36,New York,2015,2015,31482,27606,new-york
5,Pacific Islander,04000US37,North Carolina,2015,2015,36715,20764,north-carolina
5,Pacific Islander,04000US40,Oklahoma,2015,2015,38293,4272,oklahoma
5,Pacific Islander,04000US41,Oregon,2015,2015,52110,16908,oregon
5,Pacific Islander,04000US42,Pennsylvania,2015,2015,15396,7916,pennsylvania
5,Pacific Islander,04000US45,South Carolina,2015,2015,34738,14733,south-carolina
5,Pacific Islander,04000US46,South Dakota,2015,2015,53248,37333,south-dakota
5,Pacific Islander,04000US47,Tennessee,2015,2015,25877,13019,tennessee
5,Pacific Islander,04000US48,Texas,2015,2015,46981,9527,texas
5,Pacific Islander,04000US49,Utah,2015,2015,46060,16771,utah
5,Pacific Islander,04000US51,Virginia,2015,2015,73494,6706,virginia
5,Pacific Islander,04000US53,Washington,2015,2015,56597,13451,washington
5,Pacific Islander,04000US55,Wisconsin,2015,2015,36909,12488,wisconsin
6,Other,04000US01,Alabama,2015,2015,34290,9574,alabama
6,Other,04000US02,Alaska,2015,2015,52372,16731,alaska
6,Other,04000US04,Arizona,2015,2015,39364,2479,arizona
6,Other,04000US05,Arkansas,2015,2015,36436,1635,arkansas
6,Other,04000US06,California,2015,2015,47717,829,california
6,Other,04000US08,Colorado,2015,2015,46028,3466,colorado
6,Other,04000US09,Connecticut,2015,2015,38642,4464,connecticut
6,Other,04000US10,Delaware,2015,2015,38634,13471,delaware
6,Other,04000US11,District of Columbia,2015,2015,52516,5197,district-of-columbia
6,Other,04000US12,Florida,2015,2015,41544,1510,florida
6,Other,04000US13,Georgia,2015,2015,37218,2757,georgia
6,Other,04000US15,Hawaii,2015,2015,60448,14732,hawaii
6,Other,04000US16,Idaho,2015,2015,36494,8100,idaho
6,Other,04000US17,Illinois,2015,2015,46844,1558,illinois
6,Other,04000US18,Indiana,2015,2015,38934,3575,indiana
6,Other,04000US19,Iowa,2015,2015,41238,12400,iowa
6,Other,04000US20,Kansas,2015,2015,43681,5021,kansas
6,Other,04000US21,Kentucky,2015,2015,34324,5340,kentucky
6,Other,04000US22,Louisiana,2015,2015,37464,3999,louisiana
6,Other,04000US23,Maine,2015,2015,53730,6679,maine
6,Other,04000US24,Maryland,2015,2015,60294,3697,maryland
6,Other,04000US25,Massachusetts,2015,2015,35728,2396,massachusetts
6,Other,04000US26,Michigan,2015,2015,40198,3575,michigan
6,Other,04000US27,Minnesota,2015,2015,39242,2682,minnesota
6,Other,04000US28,Mississippi,2015,2015,32085,10421,mississippi
6,Other,04000US29,Missouri,2015,2015,32868,5002,missouri
6,Other,04000US30,Montana,2015,2015,61087,32430,montana
6,Other,04000US31,Nebraska,2015,2015,45328,8659,nebraska
6,Other,04000US32,Nevada,2015,2015,42649,2219,nevada
6,Other,04000US33,New Hampshire,2015,2015,40708,22816,new-hampshire
6,Other,04000US34,New Jersey,2015,2015,42691,1905,new-jersey
6,Other,04000US35,New Mexico,2015,2015,35923,2321,new-mexico
6,Other,04000US36,New York,2015,2015,36363,872,new-york
6,Other,04000US37,North Carolina,2015,2015,33446,1899,north-carolina
6,Other,04000US38,North Dakota,2015,2015,47419,13047,north-dakota
6,Other,04000US39,Ohio,2015,2015,38533,4717,ohio
6,Other,04000US40,Oklahoma,2015,2015,35730,2192,oklahoma
6,Other,04000US41,Oregon,2015,2015,51653,3776,oregon
6,Other,04000US42,Pennsylvania,2015,2015,32147,2859,pennsylvania
6,Other,04000US44,Rhode Island,2015,2015,36055,4792,rhode-island
6,Other,04000US45,South Carolina,2015,2015,33204,5858,south-carolina
6,Other,04000US46,South Dakota,2015,2015,30305,18294,south-dakota
6,Other,04000US47,Tennessee,2015,2015,35952,2354,tennessee
6,Other,04000US48,Texas,2015,2015,41824,767,texas
6,Other,04000US49,Utah,2015,2015,43327,4459,utah
6,Other,04000US50,Vermont,2015,2015,52763,16357,vermont
6,Other,04000US51,Virginia,2015,2015,54569,4518,virginia
6,Other,04000US53,Washington,2015,2015,43539,4204,washington
6,Other,04000US54,West Virginia,2015,2015,52451,12537,west-virginia
6,Other,04000US55,Wisconsin,2015,2015,38348,4299,wisconsin
6,Other,04000US56,Wyoming,2015,2015,43411,12008,wyoming
6,Other,04000US72,Puerto Rico,2015,2015,15905,648,puerto-rico
7,Two Or More,04000US01,Alabama,2015,2015,39211,3481,alabama
7,Two Or More,04000US02,Alaska,2015,2015,66366,8919,alaska
7,Two Or More,04000US04,Arizona,2015,2015,45422,3453,arizona
7,Two Or More,04000US05,Arkansas,2015,2015,31625,4538,arkansas
7,Two Or More,04000US06,California,2015,2015,63902,2781,california
7,Two Or More,04000US08,Colorado,2015,2015,60654,4524,colorado
7,Two Or More,04000US09,Connecticut,2015,2015,52297,7504,connecticut
7,Two Or More,04000US10,Delaware,2015,2015,54295,9485,delaware
7,Two Or More,04000US11,District of Columbia,2015,2015,95987,30070,district-of-columbia
7,Two Or More,04000US12,Florida,2015,2015,47540,2393,florida
7,Two Or More,04000US13,Georgia,2015,2015,49279,3975,georgia
7,Two Or More,04000US15,Hawaii,2015,2015,75733,2133,hawaii
7,Two Or More,04000US16,Idaho,2015,2015,42414,16439,idaho
7,Two Or More,04000US17,Illinois,2015,2015,50646,3302,illinois
7,Two Or More,04000US18,Indiana,2015,2015,38127,3090,indiana
7,Two Or More,04000US19,Iowa,2015,2015,46187,5875,iowa
7,Two Or More,04000US20,Kansas,2015,2015,40003,6374,kansas
7,Two Or More,04000US21,Kentucky,2015,2015,38597,3663,kentucky
7,Two Or More,04000US22,Louisiana,2015,2015,48574,7089,louisiana
7,Two Or More,04000US23,Maine,2015,2015,35725,10779,maine
7,Two Or More,04000US24,Maryland,2015,2015,71347,3930,maryland
7,Two Or More,04000US25,Massachusetts,2015,2015,56842,4363,massachusetts
7,Two Or More,04000US26,Michigan,2015,2015,39439,2428,michigan
7,Two Or More,04000US27,Minnesota,2015,2015,51863,4682,minnesota
7,Two Or More,04000US28,Mississippi,2015,2015,36960,5837,mississippi
7,Two Or More,04000US29,Missouri,2015,2015,45212,4366,missouri
7,Two Or More,04000US30,Montana,2015,2015,34011,4988,montana
7,Two Or More,04000US31,Nebraska,2015,2015,34223,6632,nebraska
7,Two Or More,04000US32,Nevada,2015,2015,48406,5271,nevada
7,Two Or More,04000US33,New Hampshire,2015,2015,59369,15212,new-hampshire
7,Two Or More,04000US34,New Jersey,2015,2015,55799,5126,new-jersey
7,Two Or More,04000US35,New Mexico,2015,2015,44684,7095,new-mexico
7,Two Or More,04000US36,New York,2015,2015,53537,4430,new-york
7,Two Or More,04000US37,North Carolina,2015,2015,45550,4766,north-carolina
7,Two Or More,04000US38,North Dakota,2015,2015,57412,25450,north-dakota
7,Two Or More,04000US39,Ohio,2015,2015,36607,1638,ohio
7,Two Or More,04000US40,Oklahoma,2015,2015,42898,1991,oklahoma
7,Two Or More,04000US41,Oregon,2015,2015,48613,4307,oregon
7,Two Or More,04000US42,Pennsylvania,2015,2015,42628,4521,pennsylvania
7,Two Or More,04000US44,Rhode Island,2015,2015,51953,7255,rhode-island
7,Two Or More,04000US45,South Carolina,2015,2015,43369,5727,south-carolina
7,Two Or More,04000US46,South Dakota,2015,2015,39341,4623,south-dakota
7,Two Or More,04000US47,Tennessee,2015,2015,41709,3315,tennessee
7,Two Or More,04000US48,Texas,2015,2015,53592,3271,texas
7,Two Or More,04000US49,Utah,2015,2015,53443,5980,utah
7,Two Or More,04000US50,Vermont,2015,2015,17353,14810,vermont
7,Two Or More,04000US51,Virginia,2015,2015,70025,4776,virginia
7,Two Or More,04000US53,Washington,2015,2015,58140,4369,washington
7,Two Or More,04000US54,West Virginia,2015,2015,30380,4521,west-virginia
7,Two Or More,04000US55,Wisconsin,2015,2015,41310,2232,wisconsin
7,Two Or More,04000US56,Wyoming,2015,2015,50175,12438,wyoming
7,Two Or More,04000US72,Puerto Rico,2015,2015,20025,2316,puerto-rico
8,White Non-Hispanic,04000US01,Alabama,2015,2015,51754,648,alabama
8,White Non-Hispanic,04000US02,Alaska,2015,2015,81711,2349,alaska
8,White Non-Hispanic,04000US04,Arizona,2015,2015,57485,689,arizona
8,White Non-Hispanic,04000US05,Arkansas,2015,2015,46393,645,arkansas
8,White Non-Hispanic,04000US06,California,2015,2015,75933,480,california
8,White Non-Hispanic,04000US08,Colorado,2015,2015,70332,613,colorado
8,White Non-Hispanic,04000US09,Connecticut,2015,2015,81324,936,connecticut
8,White Non-Hispanic,04000US10,Delaware,2015,2015,65267,1723,delaware
8,White Non-Hispanic,04000US11,District of Columbia,2015,2015,124801,5111,district-of-columbia
8,White Non-Hispanic,04000US12,Florida,2015,2015,54626,508,florida
8,White Non-Hispanic,04000US13,Georgia,2015,2015,60125,563,georgia
8,White Non-Hispanic,04000US15,Hawaii,2015,2015,74197,4041,hawaii
8,White Non-Hispanic,04000US16,Idaho,2015,2015,49245,1168,idaho
8,White Non-Hispanic,04000US17,Illinois,2015,2015,66237,420,illinois
8,White Non-Hispanic,04000US18,Indiana,2015,2015,53080,653,indiana
8,White Non-Hispanic,04000US19,Iowa,2015,2015,56646,665,iowa
8,White Non-Hispanic,04000US20,Kansas,2015,2015,57799,949,kansas
8,White Non-Hispanic,04000US21,Kentucky,2015,2015,46917,534,kentucky
8,White Non-Hispanic,04000US22,Louisiana,2015,2015,56661,992,louisiana
8,White Non-Hispanic,04000US23,Maine,2015,2015,52062,957,maine
8,White Non-Hispanic,04000US24,Maryland,2015,2015,85530,1046,maryland
8,White Non-Hispanic,04000US25,Massachusetts,2015,2015,77091,736,massachusetts
8,White Non-Hispanic,04000US26,Michigan,2015,2015,55083,418,michigan
8,White Non-Hispanic,04000US27,Minnesota,2015,2015,66979,456,minnesota
8,White Non-Hispanic,04000US28,Mississippi,2015,2015,50609,817,mississippi
8,White Non-Hispanic,04000US29,Missouri,2015,2015,52707,612,missouri
8,White Non-Hispanic,04000US30,Montana,2015,2015,50858,972,montana
8,White Non-Hispanic,04000US31,Nebraska,2015,2015,59078,985,nebraska
8,White Non-Hispanic,04000US32,Nevada,2015,2015,58723,1431,nevada
8,White Non-Hispanic,04000US33,New Hampshire,2015,2015,70659,1167,new-hampshire
8,White Non-Hispanic,04000US34,New Jersey,2015,2015,83881,1222,new-jersey
8,White Non-Hispanic,04000US35,New Mexico,2015,2015,54864,1520,new-mexico
8,White Non-Hispanic,04000US36,New York,2015,2015,70379,368,new-york
8,White Non-Hispanic,04000US37,North Carolina,2015,2015,54700,634,north-carolina
8,White Non-Hispanic,04000US38,North Dakota,2015,2015,62480,1782,north-dakota
